ID;Exist in 500k;Time in Array 500;Time in ListFirst 500;Time in list last 500;Exist in 1M;Time in Array 1M;Time in ListFirst 1M;Time in list last 1M;Exist in 3M;Time in Array 3M;Time in ListFirst 3M;Time in list last 3M 
44416998;false;0;0;0;false;0;0;0;false;0;0;0
90608902;false;0;0;0;false;0;0;0;false;0;0;0
16135125;false;0;0;0;false;0;0;0;false;0;0;0
87394200;false;0;0;0;false;0;0;0;false;0;0;0
90715627;false;0;0;0;false;0;0;0;false;0;0;0
192915;false;0;0;0;false;0;0;0;false;0;0;0
44429193;false;0;0;0;false;0;0;0;false;0;0;0
85368924;false;0;0;0;false;0;0;0;false;0;0;0
32769529;false;0;0;0;false;0;0;0;false;0;0;0
84031980;false;0;0;0;false;0;0;0;false;0;0;0
42713109;false;0;0;0;false;0;0;0;false;0;0;0
32487618;false;0;0;0;false;0;0;0;false;0;0;0
41913814;false;0;0;0;false;0;0;0;false;0;0;0
9394629;false;0;0;0;false;0;0;0;false;0;0;0
78113965;false;0;0;0;false;0;0;0;false;0;0;0
28880237;false;0;0;0;false;0;0;0;false;0;0;0
22543669;false;0;0;0;false;0;0;0;false;0;0;0
57648637;false;0;0;0;false;0;0;0;false;0;0;0
47366245;false;0;0;0;false;0;0;0;false;0;0;0
51334084;false;0;0;0;false;0;0;0;false;0;0;0
18820187;false;0;0;0;false;0;0;0;false;0;0;0
53182067;false;0;0;0;false;0;0;0;false;0;0;0
43943848;false;0;0;0;false;0;0;0;false;0;0;0
51244035;false;0;0;0;false;0;0;0;false;0;0;0
41844130;false;0;0;0;false;0;0;0;false;0;0;0
26783139;false;0;0;0;false;0;0;0;false;0;0;0
381906;false;0;0;0;false;0;0;0;false;0;0;0
24562071;false;0;0;0;false;0;0;0;false;0;0;0
30069680;false;0;0;0;false;0;0;0;false;0;0;0
87534717;false;0;0;0;false;0;0;0;false;0;0;0
44790094;false;0;0;0;false;0;0;0;false;0;0;0
12300595;false;0;0;0;false;0;0;0;false;0;0;0
73751822;false;0;0;0;false;0;0;0;false;0;0;0
67531845;false;0;0;0;false;0;0;0;false;0;0;0
50862810;false;0;0;0;false;0;0;0;false;0;0;0
71342194;false;0;0;0;false;0;0;0;false;0;0;0
51136161;false;0;0;0;false;0;0;0;false;0;0;0
96198599;false;0;0;0;false;0;0;0;false;0;0;0
21704981;false;0;0;0;false;0;0;0;false;0;0;0
38360542;false;0;0;0;false;0;0;0;false;0;0;0
32758368;false;0;0;0;false;0;0;0;false;0;0;0
71148906;false;0;0;0;false;0;0;0;false;0;0;0
23110238;false;0;0;0;false;0;0;0;false;0;0;0
55440088;false;0;0;0;false;0;0;0;false;0;0;0
41514119;false;0;0;0;false;0;0;0;false;0;0;0
60291694;false;0;0;0;false;0;0;0;false;0;0;0
67187787;false;0;0;0;false;0;0;0;false;0;0;0
3517138;false;0;0;0;false;0;0;0;false;0;0;0
92677198;false;0;0;0;false;0;0;0;false;0;0;0
63183975;false;0;0;0;false;0;0;0;false;0;0;0
41870434;false;0;0;0;false;0;0;0;false;0;0;0
47166854;false;0;0;0;false;0;0;0;false;0;0;0
9952570;false;0;0;0;false;0;0;0;false;0;0;0
26208083;false;0;0;0;false;0;0;0;false;0;0;0
41313575;false;0;0;0;false;0;0;0;false;0;0;0
28888925;false;0;0;0;false;0;0;0;false;0;0;0
17476930;false;0;0;0;false;0;0;0;false;0;0;0
31429904;false;0;0;0;false;0;0;0;false;0;0;0
8338919;false;0;0;0;false;0;0;0;false;0;0;0
28941285;false;0;0;0;false;0;0;0;false;0;0;0
98227755;false;0;0;0;false;0;0;0;false;0;0;0
9781905;false;0;0;0;false;0;0;0;false;0;0;0
84360508;false;0;0;0;false;0;0;0;false;0;0;0
69509097;false;0;0;0;false;0;0;0;false;0;0;0
42080771;false;0;0;0;false;0;0;0;false;0;0;0
77293812;false;0;0;0;false;0;0;0;false;0;0;0
43612028;false;0;0;0;false;0;0;0;false;0;0;0
47656845;false;0;0;0;false;0;0;0;false;0;0;0
41574788;false;0;0;0;false;0;0;0;false;0;0;0
43210516;false;0;0;0;false;0;0;0;false;0;0;0
5987646;false;0;0;0;false;0;0;0;false;0;0;0
56680965;false;0;0;0;false;0;0;0;false;0;0;0
92523921;false;0;0;0;false;0;0;0;false;0;0;0
40715197;false;0;0;0;false;0;0;0;false;0;0;0
74042590;false;0;0;0;false;0;0;0;false;0;0;0
95541321;false;0;0;0;false;0;0;0;false;0;0;0
59382421;false;0;0;0;false;0;0;0;false;0;0;0
2599432;false;0;0;0;false;0;0;0;false;0;0;0
47433649;false;0;0;0;false;0;0;0;false;0;0;0
71877164;false;0;0;0;false;0;0;0;false;0;0;0
44141934;false;0;0;0;false;0;0;0;false;0;0;0
22680775;false;0;0;0;false;0;0;0;false;0;0;0
12398697;false;0;0;0;false;0;0;0;false;0;0;0
55495575;false;0;0;0;false;0;0;0;false;0;0;0
46601468;false;0;0;0;false;0;0;0;false;0;0;0
87744413;false;0;0;0;false;0;0;0;false;0;0;0
20091001;false;0;0;0;false;0;0;0;false;0;0;0
44281725;false;0;0;0;false;0;0;0;false;0;0;0
98322164;false;0;0;0;false;0;0;0;false;0;0;0
38109238;false;0;0;0;false;0;0;0;false;0;0;0
53698276;false;0;0;0;false;0;0;0;false;0;0;0
65641244;false;0;0;0;false;0;0;0;false;0;0;0
57226352;false;0;0;0;false;0;0;0;false;0;0;0
83252355;false;0;0;0;false;0;0;0;false;0;0;0
31307664;false;0;0;0;false;0;0;0;false;0;0;0
71859302;false;0;0;0;false;0;0;0;false;0;0;0
46926063;false;0;0;0;false;0;0;0;false;0;0;0
52194276;false;0;0;0;false;0;0;0;false;0;0;0
14427357;false;0;0;0;false;0;0;0;false;0;0;0
13247234;false;0;0;0;false;0;0;0;false;0;0;0
47713963;false;0;0;0;false;0;0;0;false;0;0;0
13002578;false;0;0;0;false;0;0;0;false;0;0;0
64567605;false;0;0;0;false;0;0;0;false;0;0;0
67241152;false;0;0;0;false;0;0;0;false;0;0;0
19513627;false;0;0;0;false;0;0;0;false;0;0;0
86338688;false;0;0;0;false;0;0;0;false;0;0;0
22756787;false;0;0;0;false;0;0;0;false;0;0;0
6271545;false;0;0;0;false;0;0;0;false;0;0;0
28656949;false;0;0;0;false;0;0;0;false;0;0;0
41820625;false;0;0;0;false;0;0;0;false;0;0;0
72208038;false;0;0;0;false;0;0;0;false;0;0;0
72966835;false;0;0;0;false;0;0;0;false;0;0;0
54421097;false;0;0;0;false;0;0;0;false;0;0;0
45313861;false;0;0;0;false;0;0;0;false;0;0;0
21768490;false;0;0;0;false;0;0;0;false;0;0;0
40471149;false;0;0;0;false;0;0;0;false;0;0;0
19431999;false;0;0;0;false;0;0;0;false;0;0;0
77649418;false;0;0;0;false;0;0;0;false;0;0;0
89513079;false;0;0;0;false;0;0;0;false;0;0;0
74511526;false;0;0;0;false;0;0;0;false;0;0;0
50042600;false;0;0;0;false;0;0;0;false;0;0;0
74856132;false;0;0;0;false;0;0;0;false;0;0;0
45820051;false;0;0;0;false;0;0;0;false;0;0;0
396257;false;0;0;0;false;0;0;0;false;0;0;0
15665897;false;0;0;0;false;0;0;0;false;0;0;0
56582729;false;0;0;0;false;0;0;0;false;0;0;0
30293459;false;0;0;0;false;0;0;0;false;0;0;0
15821438;false;0;0;0;false;0;0;0;false;0;0;0
83426498;false;0;0;0;false;0;0;0;false;0;0;0
910229;false;0;0;0;false;0;0;0;false;0;0;0
32687671;false;0;0;0;false;0;0;0;false;0;0;0
70798705;false;0;0;0;false;0;0;0;false;0;0;0
81985618;false;0;0;0;false;0;0;0;false;0;0;0
30474855;false;0;0;0;false;0;0;0;false;0;0;0
53224895;false;0;0;0;false;0;0;0;false;0;0;0
83775387;false;0;0;0;false;0;0;0;false;0;0;0
13094685;false;0;0;0;false;0;0;0;false;0;0;0
50379105;false;0;0;0;false;0;0;0;false;0;0;0
63854776;false;0;0;0;false;0;0;0;false;0;0;0
97916836;false;0;0;0;false;0;0;0;false;0;0;0
92238711;false;0;0;0;false;0;0;0;false;0;0;0
54908264;false;0;0;0;false;0;0;0;false;0;0;0
95651835;false;0;0;0;false;0;0;0;false;0;0;0
6474833;false;0;0;0;false;0;0;0;false;0;0;0
80520161;false;0;0;0;false;0;0;0;false;0;0;0
69269109;false;0;0;0;false;0;0;0;false;0;0;0
97435947;false;0;0;0;false;0;0;0;false;0;0;0
60562200;false;0;0;0;false;0;0;0;false;0;0;0
32727455;false;0;0;0;false;0;0;0;false;0;0;0
33914147;false;0;0;0;false;0;0;0;false;0;0;0
59811031;false;0;0;0;false;0;0;0;false;0;0;0
35461404;false;0;0;0;false;0;0;0;false;0;0;0
96825222;false;0;0;0;false;0;0;0;false;0;0;0
78279771;false;0;0;0;false;0;0;0;false;0;0;0
4718054;false;0;0;0;false;0;0;0;false;0;0;0
46013979;false;0;0;0;false;0;0;0;false;0;0;0
38782757;false;0;0;0;false;0;0;0;false;0;0;0
20850212;false;0;0;0;false;0;0;0;false;0;0;0
15057994;false;0;0;0;false;0;0;0;false;0;0;0
69503239;false;0;0;0;false;0;0;0;false;0;0;0
67894081;false;0;0;0;false;0;0;0;false;0;0;0
89972202;false;0;0;0;false;0;0;0;false;0;0;0
55385365;false;0;0;0;false;0;0;0;false;0;0;0
6802186;false;0;0;0;false;0;0;0;false;0;0;0
19964661;false;0;0;0;false;0;0;0;false;0;0;0
56817632;false;0;0;0;false;0;0;0;false;0;0;0
73943268;false;0;0;0;false;0;0;0;false;0;0;0
93964799;false;0;0;0;false;0;0;0;false;0;0;0
56693513;false;0;0;0;false;0;0;0;false;0;0;0
68579711;false;0;0;0;false;0;0;0;false;0;0;0
30653036;false;0;0;0;false;0;0;0;false;0;0;0
8655799;false;0;0;0;false;0;0;0;false;0;0;0
35989182;false;0;0;0;false;0;0;0;false;0;0;0
97869807;false;0;0;0;false;0;0;0;false;0;0;0
25372223;false;0;0;0;false;0;0;0;false;0;0;0
66536752;false;0;0;0;false;0;0;0;false;0;0;0
76626465;false;0;0;0;false;0;0;0;false;0;0;0
21424661;false;0;0;0;false;0;0;0;false;0;0;0
82893079;false;0;0;0;false;0;0;0;false;0;0;0
45667524;false;0;0;0;false;0;0;0;false;0;0;0
42347148;false;0;0;0;false;0;0;0;false;0;0;0
31918218;false;0;0;0;false;0;0;0;false;0;0;0
91592110;false;0;0;0;false;0;0;0;false;0;0;0
23688973;false;0;0;0;false;0;0;0;false;0;0;0
51712869;false;0;0;0;false;0;0;0;false;0;0;0
37733004;false;0;0;0;false;0;0;0;false;0;0;0
22326749;false;0;0;0;false;0;0;0;false;0;0;0
19363171;false;0;0;0;false;0;0;0;false;0;0;0
80227007;false;0;0;0;false;0;0;0;false;0;0;0
27550905;false;0;0;0;false;0;0;0;false;0;0;0
27530810;false;0;0;0;false;0;0;0;false;0;0;0
79715172;false;0;0;0;false;0;0;0;false;0;0;0
78396536;false;0;0;0;false;0;0;0;false;0;0;0
33566659;false;0;0;0;false;0;0;0;false;0;0;0
64998542;false;0;0;0;false;0;0;0;false;0;0;0
38145270;false;0;0;0;false;0;0;0;false;0;0;0
91503484;false;0;0;0;false;0;0;0;false;0;0;0
95147522;false;0;0;0;false;0;0;0;false;0;0;0
19254150;false;0;0;0;false;0;0;0;false;0;0;0
9651213;false;0;0;0;false;0;0;0;false;0;0;0
49187966;false;0;0;0;false;0;0;0;false;0;0;0
21871804;false;0;0;0;false;0;0;0;false;0;0;0
77164779;false;0;0;0;false;0;0;0;false;0;0;0
99757110;false;0;0;0;false;0;0;0;false;0;0;0
24539780;false;0;0;0;false;0;0;0;false;0;0;0
63825704;false;0;0;0;false;0;0;0;false;0;0;0
40159119;false;0;0;0;false;0;0;0;false;0;0;0
1582268;false;0;0;0;false;0;0;0;false;0;0;0
92714071;false;0;0;0;false;0;0;0;false;0;0;0
17303571;false;0;0;0;false;0;0;0;false;0;0;0
85285384;false;0;0;0;false;0;0;0;false;0;0;0
48841362;false;0;0;0;false;0;0;0;false;0;0;0
57975872;false;0;0;0;false;0;0;0;false;0;0;0
46321161;false;0;0;0;false;0;0;0;false;0;0;0
15058656;false;0;0;0;false;0;0;0;false;0;0;0
85169453;false;0;0;0;false;0;0;0;false;0;0;0
906235;false;0;0;0;false;0;0;0;false;0;0;0
44984408;false;0;0;0;false;0;0;0;false;0;0;0
41891627;false;0;0;0;false;0;0;0;false;0;0;0
62669188;false;0;0;0;false;0;0;0;false;0;0;0
59521342;false;0;0;0;false;0;0;0;false;0;0;0
38147511;false;0;0;0;false;0;0;0;false;0;0;0
49104682;false;0;0;0;false;0;0;0;false;0;0;0
35659158;false;0;0;0;false;0;0;0;false;0;0;0
40442769;false;0;0;0;false;0;0;0;false;0;0;0
43147205;false;0;0;0;false;0;0;0;false;0;0;0
32119574;false;0;0;0;false;0;0;0;false;0;0;0
96520641;false;0;0;0;false;0;0;0;false;0;0;0
35083653;false;0;0;0;false;0;0;0;false;0;0;0
94223123;false;0;0;0;false;0;0;0;false;0;0;0
57917312;false;0;0;0;false;0;0;0;false;0;0;0
42993427;false;0;0;0;false;0;0;0;false;0;0;0
39943935;false;0;0;0;false;0;0;0;false;0;0;0
47792066;false;0;0;0;false;0;0;0;false;0;0;0
18354001;false;0;0;0;false;0;0;0;false;0;0;0
51238798;false;0;0;0;false;0;0;0;false;0;0;0
59783537;false;0;0;0;false;0;0;0;false;0;0;0
1898810;false;0;0;0;false;0;0;0;false;0;0;0
61894024;false;0;0;0;false;0;0;0;false;0;0;0
71244035;false;0;0;0;false;0;0;0;false;0;0;0
65160722;false;0;0;0;false;0;0;0;false;0;0;0
58870425;false;0;0;0;false;0;0;0;false;0;0;0
35047164;false;0;0;0;false;0;0;0;false;0;0;0
54778699;false;0;0;0;false;0;0;0;false;0;0;0
13827468;false;0;0;0;false;0;0;0;false;0;0;0
6550622;false;0;0;0;false;0;0;0;false;0;0;0
76688150;false;0;0;0;false;0;0;0;false;0;0;0
26925252;false;0;0;0;false;0;0;0;false;0;0;0
97109237;false;0;0;0;false;0;0;0;false;0;0;0
93990511;false;0;0;0;false;0;0;0;false;0;0;0
43072392;false;0;0;0;false;0;0;0;false;0;0;0
22129954;false;0;0;0;false;0;0;0;false;0;0;0
79375899;false;0;0;0;false;0;0;0;false;0;0;0
24489423;false;0;0;0;false;0;0;0;false;0;0;0
3399982;false;0;0;0;false;0;0;0;false;0;0;0
69612058;false;0;0;0;false;0;0;0;false;0;0;0
19145056;false;0;0;0;false;0;0;0;false;0;0;0
60619897;false;0;0;0;false;0;0;0;false;0;0;0
53631823;false;0;0;0;false;0;0;0;false;0;0;0
19365209;false;0;0;0;false;0;0;0;false;0;0;0
49237711;false;0;0;0;false;0;0;0;false;0;0;0
39162728;false;0;0;0;false;0;0;0;false;0;0;0
90446324;false;0;0;0;false;0;0;0;false;0;0;0
18240406;false;0;0;0;false;0;0;0;false;0;0;0
88273706;false;0;0;0;false;0;0;0;false;0;0;0
66147276;false;0;0;0;false;0;0;0;false;0;0;0
98447964;false;0;0;0;false;0;0;0;false;0;0;0
44677586;false;0;0;0;false;0;0;0;false;0;0;0
6196008;false;0;0;0;false;0;0;0;false;0;0;0
55844529;false;0;0;0;false;0;0;0;false;0;0;0
25646999;false;0;0;0;false;0;0;0;false;0;0;0
19689835;false;0;0;0;false;0;0;0;false;0;0;0
54194984;false;0;0;0;false;0;0;0;false;0;0;0
60455779;false;0;0;0;false;0;0;0;false;0;0;0
58987298;false;0;0;0;false;0;0;0;false;0;0;0
83735449;false;0;0;0;false;0;0;0;false;0;0;0
14009192;false;0;0;0;false;0;0;0;false;0;0;0
2620704;false;0;0;0;false;0;0;0;false;0;0;0
44375108;false;0;0;0;false;0;0;0;false;0;0;0
96287518;false;0;0;0;false;0;0;0;false;0;0;0
28127858;false;0;0;0;false;0;0;0;false;0;0;0
56646324;false;0;0;0;false;0;0;0;false;0;0;0
50124974;false;0;0;0;false;0;0;0;false;0;0;0
90417628;false;0;0;0;false;0;0;0;false;0;0;0
69141638;false;0;0;0;false;0;0;0;false;0;0;0
78561555;false;0;0;0;false;0;0;0;false;0;0;0
47641711;false;0;0;0;false;0;0;0;false;0;0;0
60816876;false;0;0;0;false;0;0;0;false;0;0;0
25188877;false;0;0;0;false;0;0;0;false;0;0;0
30427029;false;0;0;0;false;0;0;0;false;0;0;0
42858894;false;0;0;0;false;0;0;0;false;0;0;0
73097878;false;0;0;0;false;0;0;0;false;0;0;0
38845390;false;0;0;0;false;0;0;0;false;0;0;0
60228468;false;0;0;0;false;0;0;0;false;0;0;0
7748328;false;0;0;0;false;0;0;0;false;0;0;0
10713709;false;0;0;0;false;0;0;0;false;0;0;0
75007948;false;0;0;0;false;0;0;0;false;0;0;0
8444422;false;0;0;0;false;0;0;0;false;0;0;0
72067853;false;0;0;0;false;0;0;0;false;0;0;0
24721786;false;0;0;0;false;0;0;0;false;0;0;0
72671459;false;0;0;0;false;0;0;0;false;0;0;0
44236224;false;0;0;0;false;0;0;0;false;0;0;0
41966448;false;0;0;0;false;0;0;0;false;0;0;0
89376193;false;0;0;0;false;0;0;0;false;0;0;0
99255273;false;0;0;0;false;0;0;0;false;0;0;0
81444056;false;0;0;0;false;0;0;0;false;0;0;0
54021012;false;0;0;0;false;0;0;0;false;0;0;0
12282876;false;0;0;0;false;0;0;0;false;0;0;0
58115628;false;0;0;0;false;0;0;0;false;0;0;0
65907509;false;0;0;0;false;0;0;0;false;0;0;0
13076228;false;0;0;0;false;0;0;0;false;0;0;0
53579696;false;0;0;0;false;0;0;0;false;0;0;0
24884050;false;0;0;0;false;0;0;0;false;0;0;0
49586293;false;0;0;0;false;0;0;0;false;0;0;0
63126239;false;0;0;0;false;0;0;0;false;0;0;0
76547491;false;0;0;0;false;0;0;0;false;0;0;0
36137800;false;0;0;0;false;0;0;0;false;0;0;0
68961838;false;0;0;0;false;0;0;0;false;0;0;0
16221981;false;0;0;0;false;0;0;0;false;0;0;0
76889989;false;0;0;0;false;0;0;0;false;0;0;0
31953481;false;0;0;0;false;0;0;0;false;0;0;0
33875707;false;0;0;0;false;0;0;0;false;0;0;0
42414874;false;0;0;0;false;0;0;0;false;0;0;0
61449631;false;0;0;0;false;0;0;0;false;0;0;0
89512766;false;0;0;0;false;0;0;0;false;0;0;0
19302950;false;0;0;0;false;0;0;0;false;0;0;0
73621328;false;0;0;0;false;0;0;0;false;0;0;0
32919884;false;0;0;0;false;0;0;0;false;0;0;0
40636315;false;0;0;0;false;0;0;0;false;0;0;0
46743537;false;0;0;0;false;0;0;0;false;0;0;0
51782699;false;0;0;0;false;0;0;0;false;0;0;0
89287076;false;0;0;0;false;0;0;0;false;0;0;0
51351849;false;0;0;0;false;0;0;0;false;0;0;0
23127561;false;0;0;0;false;0;0;0;false;0;0;0
15629696;false;0;0;0;false;0;0;0;false;0;0;0
58299235;false;0;0;0;false;0;0;0;false;0;0;0
63920252;false;0;0;0;false;0;0;0;false;0;0;0
25299283;false;0;0;0;false;0;0;0;false;0;0;0
43438029;false;0;0;0;false;0;0;0;false;0;0;0
14783347;false;0;0;0;false;0;0;0;false;0;0;0
33903676;false;0;0;0;false;0;0;0;false;0;0;0
37032294;false;0;0;0;false;0;0;0;false;0;0;0
24711030;false;0;0;0;false;0;0;0;false;0;0;0
7438842;false;0;0;0;false;0;0;0;false;0;0;0
44191873;false;0;0;0;false;0;0;0;false;0;0;0
4122836;false;0;0;0;false;0;0;0;false;0;0;0
20674595;false;0;0;0;false;0;0;0;false;0;0;0
86372529;false;0;0;0;false;0;0;0;false;0;0;0
48879555;false;0;0;0;false;0;0;0;false;0;0;0
93176122;false;0;0;0;false;0;0;0;false;0;0;0
56965830;false;0;0;0;false;0;0;0;false;0;0;0
31389586;false;0;0;0;false;0;0;0;false;0;0;0
83991349;false;0;0;0;false;0;0;0;false;0;0;0
35979604;false;0;0;0;false;0;0;0;false;0;0;0
96314926;false;0;0;0;false;0;0;0;false;0;0;0
78049258;false;0;0;0;false;0;0;0;false;0;0;0
84137125;false;0;0;0;false;0;0;0;false;0;0;0
54588298;false;0;0;0;false;0;0;0;false;0;0;0
42254262;false;0;0;0;false;0;0;0;false;0;0;0
15005489;false;0;0;0;false;0;0;0;false;0;0;0
49873279;false;0;0;0;false;0;0;0;false;0;0;0
95653821;false;0;0;0;false;0;0;0;false;0;0;0
51397961;false;0;0;0;false;0;0;0;false;0;0;0
62079418;false;0;0;0;false;0;0;0;false;0;0;0
47917469;false;0;0;0;false;0;0;0;false;0;0;0
74132193;false;0;0;0;false;0;0;0;false;0;0;0
11236892;false;0;0;0;false;0;0;0;false;0;0;0
49825364;false;0;0;0;false;0;0;0;false;0;0;0
71494635;false;0;0;0;false;0;0;0;false;0;0;0
22963431;false;0;0;0;false;0;0;0;false;0;0;0
95144183;false;0;0;0;false;0;0;0;false;0;0;0
55379171;false;0;0;0;false;0;0;0;false;0;0;0
98045685;false;0;0;0;false;0;0;0;false;0;0;0
50677948;false;0;0;0;false;0;0;0;false;0;0;0
64391865;false;0;0;0;false;0;0;0;false;0;0;0
34601891;false;0;0;0;false;0;0;0;false;0;0;0
65434157;false;0;0;0;false;0;0;0;false;0;0;0
94161310;false;0;0;0;false;0;0;0;false;0;0;0
35396543;false;0;0;0;false;0;0;0;false;0;0;0
99900226;false;0;0;0;false;0;0;0;false;0;0;0
5613101;false;0;0;0;false;0;0;0;false;0;0;0
90589224;false;0;0;0;false;0;0;0;false;0;0;0
13035210;false;0;0;0;false;0;0;0;false;0;0;0
57905037;false;0;0;0;false;0;0;0;false;0;0;0
37261801;false;0;0;0;false;0;0;0;false;0;0;0
55428514;false;0;0;0;false;0;0;0;false;0;0;0
31443311;false;0;0;0;false;0;0;0;false;0;0;0
28497962;false;0;0;0;false;0;0;0;false;0;0;0
14212335;false;0;0;0;false;0;0;0;false;0;0;0
46751494;false;0;0;0;false;0;0;0;false;0;0;0
74791858;false;0;0;0;false;0;0;0;false;0;0;0
89420983;false;0;0;0;false;0;0;0;false;0;0;0
61522656;false;0;0;0;false;0;0;0;false;0;0;0
48749754;false;0;0;0;false;0;0;0;false;0;0;0
70334148;false;0;0;0;false;0;0;0;false;0;0;0
42232601;false;0;0;0;false;0;0;0;false;0;0;0
25886611;false;0;0;0;false;0;0;0;false;0;0;0
73855784;false;0;0;0;false;0;0;0;false;0;0;0
28982443;false;0;0;0;false;0;0;0;false;0;0;0
79116387;false;0;0;0;false;0;0;0;false;0;0;0
23547207;false;0;0;0;false;0;0;0;false;0;0;0
34697392;false;0;0;0;false;0;0;0;false;0;0;0
70636484;false;0;0;0;false;0;0;0;false;0;0;0
30036403;false;0;0;0;false;0;0;0;false;0;0;0
22068719;false;0;0;0;false;0;0;0;false;0;0;0
93570634;false;0;0;0;false;0;0;0;false;0;0;0
26693287;false;0;0;0;false;0;0;0;false;0;0;0
69216903;false;0;0;0;false;0;0;0;false;0;0;0
44236420;false;0;0;0;false;0;0;0;false;0;0;0
45719024;false;0;0;0;false;0;0;0;false;0;0;0
62693271;false;0;0;0;false;0;0;0;false;0;0;0
91685912;false;0;0;0;false;0;0;0;false;0;0;0
75242641;false;0;0;0;false;0;0;0;false;0;0;0
45448914;false;0;0;0;false;0;0;0;false;0;0;0
75766811;false;0;0;0;false;0;0;0;false;0;0;0
44020571;false;0;0;0;false;0;0;0;false;0;0;0
73074578;false;0;0;0;false;0;0;0;false;0;0;0
202653;false;0;0;0;false;0;0;0;false;0;0;0
46914245;false;0;0;0;false;0;0;0;false;0;0;0
60151489;false;0;0;0;false;0;0;0;false;0;0;0
75237744;false;0;0;0;false;0;0;0;false;0;0;0
18961776;false;0;0;0;false;0;0;0;false;0;0;0
93192008;false;0;0;0;false;0;0;0;false;0;0;0
22093721;false;0;0;0;false;0;0;0;false;0;0;0
88498858;false;0;0;0;false;0;0;0;false;0;0;0
94656221;false;0;0;0;false;0;0;0;false;0;0;0
92579187;false;0;0;0;false;0;0;0;false;0;0;0
94417918;false;0;0;0;false;0;0;0;false;0;0;0
34407739;false;0;0;0;false;0;0;0;false;0;0;0
30246910;false;0;0;0;false;0;0;0;false;0;0;0
38325150;false;0;0;0;false;0;0;0;false;0;0;0
41339630;false;0;0;0;false;0;0;0;false;0;0;0
5817318;false;0;0;0;false;0;0;0;false;0;0;0
78309591;false;0;0;0;false;0;0;0;false;0;0;0
15641285;false;0;0;0;false;0;0;0;false;0;0;0
89080647;false;0;0;0;false;0;0;0;false;0;0;0
79411476;false;0;0;0;false;0;0;0;false;0;0;0
42038779;false;0;0;0;false;0;0;0;false;0;0;0
36401711;false;0;0;0;false;0;0;0;false;0;0;0
82524362;false;0;0;0;false;0;0;0;false;0;0;0
89457313;false;0;0;0;false;0;0;0;false;0;0;0
61057191;false;0;0;0;false;0;0;0;false;0;0;0
32669266;false;0;0;0;false;0;0;0;false;0;0;0
44953149;false;0;0;0;false;0;0;0;false;0;0;0
59380375;false;0;0;0;false;0;0;0;false;0;0;0
24439288;false;0;0;0;false;0;0;0;false;0;0;0
75112219;false;0;0;0;false;0;0;0;false;0;0;0
66117190;false;0;0;0;false;0;0;0;false;0;0;0
86684685;false;0;0;0;false;0;0;0;false;0;0;0
8178086;false;0;0;0;false;0;0;0;false;0;0;0
46309629;false;0;0;0;false;0;0;0;false;0;0;0
69462137;false;0;0;0;false;0;0;0;false;0;0;0
37924147;false;0;0;0;false;0;0;0;false;0;0;0
63856468;false;0;0;0;false;0;0;0;false;0;0;0
18389076;false;0;0;0;false;0;0;0;false;0;0;0
53148527;false;0;0;0;false;0;0;0;false;0;0;0
81518793;false;0;0;0;false;0;0;0;false;0;0;0
78707460;false;0;0;0;false;0;0;0;false;0;0;0
28076157;false;0;0;0;false;0;0;0;false;0;0;0
54029960;false;0;0;0;false;0;0;0;false;0;0;0
85485397;false;0;0;0;false;0;0;0;false;0;0;0
10325254;false;0;0;0;false;0;0;0;false;0;0;0
45256873;false;0;0;0;false;0;0;0;false;0;0;0
94302264;false;0;0;0;false;0;0;0;false;0;0;0
38173667;false;0;0;0;false;0;0;0;false;0;0;0
89533166;false;0;0;0;false;0;0;0;false;0;0;0
28845056;false;0;0;0;false;0;0;0;false;0;0;0
42246386;false;0;0;0;false;0;0;0;false;0;0;0
38718834;false;0;0;0;false;0;0;0;false;0;0;0
69243481;false;0;0;0;false;0;0;0;false;0;0;0
85240223;false;0;0;0;false;0;0;0;false;0;0;0
27487132;false;0;0;0;false;0;0;0;false;0;0;0
61238597;false;0;0;0;false;0;0;0;false;0;0;0
40684448;false;0;0;0;false;0;0;0;false;0;0;0
1382027;false;0;0;0;false;0;0;0;false;0;0;0
62180514;false;0;0;0;false;0;0;0;false;0;0;0
8030185;false;0;0;0;false;0;0;0;false;0;0;0
73948580;false;0;0;0;false;0;0;0;false;0;0;0
56601448;false;0;0;0;false;0;0;0;false;0;0;0
47942335;false;0;0;0;false;0;0;0;false;0;0;0
18806301;false;0;0;0;false;0;0;0;false;0;0;0
59200472;false;0;0;0;false;0;0;0;false;0;0;0
90298811;false;0;0;0;false;0;0;0;false;0;0;0
67623580;false;0;0;0;false;0;0;0;false;0;0;0
26356026;false;0;0;0;false;0;0;0;false;0;0;0
36372842;false;0;0;0;false;0;0;0;false;0;0;0
35082124;false;0;0;0;false;0;0;0;false;0;0;0
40225827;false;0;0;0;false;0;0;0;false;0;0;0
93053975;false;0;0;0;false;0;0;0;false;0;0;0
50004286;false;0;0;0;false;0;0;0;false;0;0;0
98205002;false;0;0;0;false;0;0;0;false;0;0;0
47584808;false;0;0;0;false;0;0;0;false;0;0;0
98696237;false;0;0;0;false;0;0;0;false;0;0;0
35122518;false;0;0;0;false;0;0;0;false;0;0;0
65143575;false;0;0;0;false;0;0;0;false;0;0;0
31484640;false;0;0;0;false;0;0;0;false;0;0;0
